tweet_text,tweet_id,user_name,user_screen_name,user_location,user_description,user_follower_count,user_friends_count,user_listed_count,user_statuses_count,user_favourites_count,user_verified,user_default_profile_image,user_default_profile,user_protected,user_created_at
"b""@BDUTT Miss Dutt, you are a fool.\\n\\nYou are repeating Gujarat.\\n\\nYou are paving way for @NarendraModi's return in 202\\u2026 https://t.co/n0z8ArdSE6""",b'1231987923756568595',b'NewsyCub',b'bdnaraayannkar',b'Click below for burning issues',"b'Journalist, Assistant Editor at https://t.co/0vMSTZuApR'",b'684',b'7',b'100',b'18278',b'256',b'False',b'False',b'False',b'False',b'2009-05-27 17:44:04'
"b""If you are of any other religion than Islam, please don't despise Muslims unreasonably, gratuitously, indiscriminat\\u2026 https://t.co/rXKk1Bl7Fb""",b'1231987923001593857',b'TheBadGuy',b'MayaDaSaayan',b'Maya de Jungle vich',"b'This account belongs to a handsome, greedy, hypocritical lazy f*ck who is also an asshole and scumbag of the highest degree. He is a liar too.'",b'4',b'79',b'0',b'111',b'67',b'False',b'False',b'True',b'False',b'2020-01-17 11:50:30'
b'#DelhiViolence should not be ignored ! Needs to be taken seriously ! No one is above law&amp;order ! Easy to start a pr\\u2026 https://t.co/y405NxLZxj',b'1231987916450041856',b'Manas',b'ManasR0y',b'India',"b'Proud Indian , Nation First, Software Engineer\\nMy vote & ideology keeps changing in favor of my country !\\n\\u092b\\u0932 \\u0926\\u0947\\u0928\\u0947 \\u0935\\u093e\\u0932\\u0947 \\u0935\\u0943\\u0915\\u094d\\u0937\\u094b\\u0902 \\u0915\\u094b \\u092a\\u0924\\u094d\\u0925\\u0930 \\u0916\\u093e\\u0928\\u0947 \\u0939\\u0940 \\u092a\\u0921\\u093c\\u0924\\u0947 \\u0939\\u0948\\u0902\\u0964'",b'1044',b'833',b'0',b'709',b'565',b'False',b'False',b'True',b'False',b'2013-09-08 07:19:32'
b'#RSS Terrorist they started now. People in the protest be safe ladies kindly save ur childrens bcs RSS Terrorist go\\u2026 https://t.co/UjvLQgmHeX',b'1231987908275511296',b'Mr. Rusthik Jaguar\\uf8ff \\U0001f1f1\\U0001f1f0\\U0001f1f6\\U0001f1e6',b'Rusthikofficial',"b'Born Sri lanka, Living Doha'","b""\\u2764\\ufe0f my dad is a farmer \\U0001f468\\u200d\\U0001f33e i want simple, Resume is like a car's engine. The more powerful it is the better an applicant will race, compete and win.""",b'351',b'2397',b'1',b'2252',b'7342',b'False',b'False',b'True',b'False',b'2018-11-05 14:49:28'
"b""@BDUTT's gun man has been identified by #DelhiPolice as SHAHRUKH - a local anti-CAA protester!\\nHe is to be arrested\\u2026 https://t.co/0bWuu7rhsB""",b'1231987893628833792',b'A',b'Ani_Chakravarty',b'',"b'Corporate Leader| MENSA| FMS Delhi, JNU & Presidency College Calcutta| Admire Subhas Chandra Bose| @Mohun_Bagan| #FunInLearnings'",b'27',b'6',b'0',b'520',b'2826',b'False',b'False',b'False',b'False',b'2018-01-01 13:40:13'
b'#DelhiPolice #DelhiViolence https://t.co/ZHJbPNaa2V',b'1231987893238812672',b'Vijay Prakash',b'Vijay_writes',"b'New Delhi, India'","b""Coordinator Bhim Army Students' Federation (BASF) | Researcher | Student of Economics | Follower of Buddha, Ambedkar and Karl Marx \\u270d\\ufe0f""",b'174',b'244',b'1',b'685',b'501',b'False',b'False',b'True',b'False',b'2017-11-17 09:23:31'
"b'\\u092b\\u094d\\u0930\\u0940 \\u0915\\u093e \\u091a\\u0928\\u094d\\u0926\\u0928, \\u0905\\u092c \\u0918\\u093f\\u0938 \\u092e\\u0947\\u0930\\u0947 \\u0928\\u0928\\u094d\\u0926\\u0928 !!\\U0001f620\\n\\n#DelhiPolice #DelhiViolence #DelhiRiots'",b'1231987887010275328',b'\\xa9Avinash Jha\\u2122',b'ImAjha97',b'\\u092e\\u093f\\u0925\\u093f\\u0932\\u093e\\u0902\\u091a\\u0932 India\\U0001f1ee\\U0001f1f3',b'FCA by Profession & Politician by Passion\\u270d\\ufe0f| I believe in Power of the word | Nationalist | Kind hearted | Proud Indian | \\xaeAttitude with Gratitude\\xae\\U0001f60e \\u091c\\u092f \\u0939\\u093f\\u0902\\u0926\\U0001f60d',b'2972',b'2443',b'17',b'77895',b'10057',b'False',b'False',b'True',b'False',b'2014-07-29 17:41:42'
"b'\\u0b26\\u0b3f\\u0b32\\u0b4d\\u0b32\\u0b40\\u0b30\\u0b47 \\u0b38\\u0b3f\\u0b0f\\u0b0f #\\u0b39\\u0b3f\\u0b02\\u0b38\\u0b3e\\u0b15\\u0b3e\\u0b23\\u0b4d\\u0b21 \\u0b18\\u0b1f\\u0b23\\u0b3e\\n\\u0b2a\\u0b4b\\u0b32\\u0b3f\\u0b38- \\u0b06\\u0b28\\u0b4d\\u0b26\\u0b4b\\u0b33\\u0b28\\u0b15\\u0b3e\\u0b30\\u0b40\\u0b19\\u0b4d\\u0b15 \\u0b2e\\u0b27\\u0b4d\\u0b5f\\u0b30\\u0b47 \\u0b2e\\u0b41\\u0b39\\u0b3e\\u0b01\\u0b2e\\u0b41\\u0b39\\u0b3f\\u0b01\\u0b30\\u0b47 \\u0b67\\u0b66 \\u0b2a\\u0b4b\\u0b32\\u0b3f\\u0b38 \\u0b06\\u0b39\\u0b24, \\u0b1c\\u0b23\\u0b19\\u0b4d\\u0b15 \\u0b2e\\u0b43\\u0b24\\u0b4d\\u0b5f\\u0b41 \\u0b39\\u0b4b\\u0b07\\u0b25\\u0b3f\\u0b2c\\u0b3e \\u0b28\\u0b47\\u0b07 \\u0b38\\u0b4d\\u0b2a\\u2026 https://t.co/UsZY38qxLW'",b'1231987875282997249',b'Kanak News',b'kanak_news',b'Bhubaneswar',"b""Official Twitter feed of Kanak News, Odisha's leading 24x7 news channel from the house of 'Sambad'. Facebook: https://t.co/dFHnCFRhTq""",b'144737',b'151',b'101',b'85283',b'631',b'True',b'False',b'False',b'False',b'2011-02-28 06:48:39'
b'\\u0915\\u0947\\u091c\\u0930\\u0940\\u0935\\u093e\\u0932 \\u0915\\u0940 \\u092b\\u094d\\u0930\\u0940 \\u0935\\u093e\\u0932\\u0940\\n\\u0938\\u094d\\u0915\\u0940\\u092e \\u0915\\u0940 \\u092a\\u0939\\u0932\\u0940 \\u0915\\u093f\\u0938\\u094d\\u0924\\n\\u0939\\u0935\\u0932\\u0926\\u093e\\u0930 \\u0930\\u0924\\u094d\\u0928 \\u0932\\u093e\\u0932 \\u0928\\u0947 \\u0905\\u092a\\u0928\\u0940\\n\\u091c\\u093e\\u0928 \\u0926\\u0947\\u0915\\u0930 \\u091a\\u0941\\u0915\\u093e\\u0908 \\u0939\\u0948 \\U0001f625\\U0001f625 #DelhiPolice #DelhiBurning\\u2026 https://t.co/fRtjDgBqjv',b'1231987871701176323',b'Chandan Bajaj',b'BajajChandan',b'Vlissingen',b'',b'18',b'4',b'1',b'22',b'16',b'False',b'False',b'False',b'False',b'2012-03-06 12:01:43'
b'How many Indians do you plan to kill and torture? #DelhiPolice #ArrestKapilMishra #DelhiBurning #DelhiViolence #homeministerfail',b'1231987869792849921',b'Varsha Agni',b'varshaagnihotri',b'mumbai',b'Patron saint of the Indian Singles! Yeh hum nahi kehte zamana kehta hai!\\nViews are personal.',b'1093',b'533',b'3',b'5806',b'226',b'False',b'False',b'False',b'False',b'2009-07-15 17:04:36'
b'Halo fam  i happy fillings please sapot  me \\U0001f607\\U0001f64c\\n#DelhiPolice #TrumpInIndia #instagood #instagram #fashionboy\\u2026 https://t.co/hp1dNEVPYu',b'1231987868643602432',b'Mr_sarfarajkhan_07',b'mr_sarfarajkhan',b'',b'follow me instagram \\nmr_sarfarajkhan_07',b'5',b'80',b'0',b'5',b'24',b'False',b'False',b'True',b'False',b'2020-02-24 07:27:59'
"b'@HMOIndia @AmitShah @narendramodi\\n\\nSir,\\n\\nPlease save Delhi from these evils, disturbing peace and harmony. Please d\\u2026 https://t.co/LxhM3laP0J'",b'1231987862071074818',b'Vikas Pandey',b'thevikaspandey',"b'Raipur, India'","b'Mechanical Engineer, Indian by Birth Hindu By the Grace of God; RTs are not endorsements'",b'11',b'200',b'0',b'649',b'754',b'False',b'False',b'False',b'False',b'2012-11-16 14:03:01'
"b""People supporting BJPig keep doing that and soon this fire will reach your home and THAT day you'll know\\u2026 https://t.co/8pYSEJ3t96""",b'1231987853317545984',b'Vomit shah',b'RetardAkABhakt',b'India',b'Jaa Ke Record Check Kar Insaan Hai Ki Bhagwan Jisne Follow Kiya Usko Follow Back Diya',b'146',b'168',b'0',b'1153',b'659',b'False',b'False',b'True',b'False',b'2020-01-10 16:10:04'
b'\\u0915\\u0941\\u092e\\u094d\\u092d\\u0915\\u0930\\u094d\\u0923 \\u0915\\u0947 \\u092c\\u093e\\u0926 \\u0905\\u0917\\u0930 \\u0915\\u094b\\u0908 \\u0922\\u0902\\u0917 \\u0938\\u0947  \\u0938\\u094b\\u092f\\u093e \\u0939\\u0948 \\u0924\\u094b \\n\\u0935\\u094b \\u0907\\u0928\\u094d\\u0921\\u093f\\u092f\\u0928 \\u0917\\u0935\\u0930\\u094d\\u0928\\u092e\\u0947\\u0902\\u091f \\u0939\\u0948\\u0902 \\u0964\\u0964\\n#DelhiPolice #DelhiBurning',b'1231987849869844481',b'Shahid Bhula',b'shahid_bhula',b'Dahod',b'Student',b'55',b'415',b'0',b'160',b'3116',b'False',b'False',b'True',b'False',b'2017-07-11 18:49:23'
b'\\u091c\\u094b \\u0932\\u094b\\u0917 \\u0905\\u092a\\u0928\\u0947 \\u092c\\u091a\\u094d\\u091a\\u094b\\u0902 \\u0915\\u0940 \\u092c\\u0932\\u0940 \\u0926\\u0947 \\u0938\\u0915\\u0924\\u0947 \\u0939\\u0948\\u0902 \\u0935\\u094b \\u0916\\u0941\\u0926 \\u092d\\u0940 \\u092e\\u0930\\u0928\\u0947 \\u0938\\u0947 \\u092a\\u0930\\u0939\\u0947\\u091c \\u0928\\u0939\\u0940 \\u0915\\u0930\\u0947\\u0902\\u0917\\u0947\\u0964\\n\\u0924\\u0941\\u092e \\u0907\\u0938\\u094d\\u0932\\u093e\\u092e\\u093f\\u092f\\u094b\\u0902 \\u0915\\u0940 \\u092f\\u0947 \\u0938\\u092c \\u091a\\u093e\\u0932 \\u0939\\u0948 \\u0924\\u093e\\u0915\\u093f \\u091f\\u094d\\u0930\\u0902\\u092b\\u2026 https://t.co/yG7xpcSd3O',b'1231987840218615816',b'\\u091a\\u0928\\u094d\\u0926\\u0928 \\u091a\\u094c\\u092c\\u0947',b'National_orator',b'In every State',"b'\\u0930\\u093e\\u0937\\u094d\\u091f\\u094d\\u0930\\u0935\\u093e\\u0926\\u0940, \\u0939\\u093f\\u0902\\u0926\\u0941\\u0938\\u094d\\u0924\\u093e\\u0928\\u0940'",b'285',b'417',b'2',b'28449',b'29824',b'False',b'False',b'True',b'False',b'2013-04-08 16:50:13'
"b'Give total control to Military and CRPF, this non-productive filthy garbage should be cleaned up and dumped in land\\u2026 https://t.co/zaZulNKIDH'",b'1231987837261582337',b'__1ndian__\\U0001f1ee\\U0001f1f3',b'1_ndia',"b'Chandigarh, India'",b'INDIA\\U0001f1ee\\U0001f1f3FIRST\\u270c\\u270c',b'77',b'66',b'0',b'3414',b'1239',b'False',b'False',b'True',b'False',b'2018-03-19 07:19:03'
b'\\u092f\\u0947 \\u092c\\u0939\\u093e\\u0926\\u0941\\u0930 \\u0938\\u093f\\u092a\\u093e\\u0939\\u0940 \\u0915\\u093f\\u0938 \\u0930\\u0947\\u091c\\u0940\\u092e\\u0947\\u0928\\u094d\\u091f \\u0938\\u0947 \\u0906\\u0924\\u093e \\u0939\\u0948 \\u0907\\u0928\\u094d\\u0939\\u0947 \\u092d\\u0940 \\u092e\\u0948\\u0921\\u0932 \\u0926\\u093f\\u091c\\u0940\\u092f\\u0947 @DelhiPolice @HMOIndia \\n#DelhiPolice #DelhiBurning\\u2026 https://t.co/jPx6rphvbH',b'1231987824796237824',b'\\U0001f1ee\\U0001f1f3Bhoma Ram Khoth',b'imkhoth',b'',"b'\\u0905\\u0917\\u0938\\u094d\\u0924 1942 \\u092e\\u0947\\u0902 \\u0905\\u0916\\u093f\\u0932 \\u092d\\u093e\\u0930\\u0924\\u0940\\u092f \\u0915\\u093e\\u0902\\u0917\\u094d\\u0930\\u0947\\u0938 \\u0915\\u092e\\u0947\\u091f\\u0940 \\u0915\\u0940 \\u092c\\u0948\\u0920\\u0915 \\u092c\\u0902\\u092c\\u0908 \\u092e\\u0948\\u0902\\n\\u0917\\u0949\\u0927\\u0940\\u091c\\u0940 \\u0928\\u0947 \\u0915\\u0939\\u093e, \\u2018\\u2018\\u092e\\u0948\\u0902\\u0928\\u0947 \\u0915\\u093e\\u0902\\u0917\\u094d\\u0930\\u0947\\u0938 \\u0938\\u0947 \\u092a\\u094d\\u0930\\u0924\\u093f\\u091c\\u094d\\u091e\\u093e \\u0915\\u0940 \\u0939\\u0948 \\u0914\\u0930 \\u0915\\u093e\\u0902\\u0917\\u094d\\u0930\\u0947\\u0938 \\u2018\\u0915\\u0930\\u0928\\u0947 \\u092f\\u093e \\u092e\\u0930\\u0928\\u0947\\u2019 \\u0915\\u0947 \\u0932\\u093f\\u090f \\u092a\\u094d\\u0930\\u0924\\u093f\\u092c\\u0926\\u094d\\u0927 \\u0939\\u0948\\u0964\\u2019\\u2019'",b'65',b'275',b'0',b'3595',b'24536',b'False',b'False',b'True',b'False',b'2018-12-19 19:05:24'
b'Kab se chal ra he CAA but kisi ki Citizenship Ni \\u091b\\u0940\\u0928\\u0940 gayi \\nwhat u want#ShaheenBaghProtest\\nRespect SC nd Open the R\\u2026 https://t.co/7Y4HrLTsNj',b'1231987824444018693',b'Shreyansh Chouksey',b'Shreyansh07raja',b'Indore',"b'\\u090f\\u0915 \\u092f\\u0941\\u0935\\u093e, Maybe a critics\\nLive & Let Live\\nSmiles r Best Friends \\nEnjoy Life Baki sab Ho jayega\\n\\u0907\\u0924\\u0928\\u0940\\u200c \\u091b\\u094b\\u091f\\u0940 \\u092e\\u0947\\u0930\\u0940 \\u091c\\u093f\\u0902\\u0926\\u0917\\u0940 \\u0928\\u0939\\u0940\\u0902 \\u0915\\u093f \\u0915\\u0941\\u091b \\u0936\\u092c\\u094d\\u0926\\u094b\\u0902 \\u092e\\u0947\\u0902 \\u092c\\u092f\\u093e\\u0902 \\u0939\\u094b \\u200c\\u200c\\u200c\\u091c\\u093e\\u090f'",b'28',b'148',b'0',b'356',b'226',b'False',b'False',b'True',b'False',b'2015-04-21 14:06:10'
b'#ISupportKapilMishra #DelhiPolice #IsupportCAA #\\u0930\\u093e\\u092e_\\u0930\\u093e\\u092e_\\u091f\\u094d\\u0930\\u092e\\u094d\\u092a #IStandWithKapilMishra #Delhi https://t.co/MZ5ybLtwVc',b'1231987815430443009',b'its Harsh\\U0001f5a4',b'ohharsh_2',b'\\u0939\\u093f\\u0928\\u094d\\u0926\\u0941\\u0938\\u094d\\u0925\\u093e\\u0928 \\u0915\\u0947 \\u0926\\u093f\\u0932 \\u092e\\u0947\\u0902',b'\\U0001f6a9\\U0001f6a9\\u0915\\u091f\\u094d\\u091f\\u0930 \\u0939\\u093f\\u0928\\u094d\\u0926\\u0942\\U0001f6a9\\U0001f6a9\\n\\U0001f6a9\\u0905\\u092f\\u094b\\u0927\\u094d\\u092f\\u093e \\u0924\\u094b \\u0938\\u093f\\u0930\\u094d\\u092b \\u091d\\u093e\\u0915\\u0940 \\u0939\\u0948 \\u0915\\u093e\\u0936\\u0940 \\u092e\\u0925\\u0941\\u0930\\u093e \\u092c\\u093e\\u0915\\u0940 \\u0939\\u0948\\u0964\\U0001f6a9',b'205',b'175',b'0',b'1742',b'26951',b'False',b'False',b'True',b'False',b'2019-07-14 11:58:45'
"b""Prayers for DCP Amit Sharma.. He's critical as per media reports \\u2639\\ufe0f\\nHe was dragged out of his Police car by  terror\\u2026 https://t.co/X3LpGLkNct""",b'1231987814465757184',b'a lost soul',b'are_re_are',b'',b'lost in translation',b'12',b'172',b'0',b'158',b'64',b'False',b'False',b'True',b'False',b'2019-10-11 16:51:17'
b'#DelhiViolence \\n#DelhiPolice https://t.co/EUx3tFJihh',b'1231987801966563329',b'Karan Singh',b'singhkaran29',"b'Abu Road, India'",b'#Nationalist\\U0001f1ee\\U0001f1f3',b'251',b'308',b'0',b'4933',b'26029',b'False',b'False',b'True',b'False',b'2017-02-05 09:41:22'
b'\\u0926\\u093f\\u0932\\u094d\\u0932\\u0940 \\u0915\\u0947 \\u092e\\u094c\\u091c\\u092a\\u0941\\u0930 \\u092e\\u0947\\u0902 \\u0939\\u093e\\u0932\\u093e\\u0924 \\u0924\\u0928\\u093e\\u0935\\u092a\\u0942\\u0930\\u094d\\u0923 \\u0939\\u0948\\u0902. \\u0928\\u093e\\u0917\\u0930\\u093f\\u0915\\u0924\\u093e \\u0938\\u0902\\u0936\\u094b\\u0927\\u0928 \\u0915\\u093e\\u0928\\u0942\\u0928 (CAA) \\u0915\\u0947 \\u0916\\u093f\\u0932\\u093e\\u092b \\u092a\\u094d\\u0930\\u0926\\u0930\\u094d\\u0936\\u0928 \\u0915\\u0930 \\u0930\\u0939\\u0947 \\u0932\\u094b\\u0917 \\u0914\\u0930 \\u0938\\u092e\\u0930\\u094d\\u0925\\u0915 \\u0906\\u092e\\u0928\\u0947-\\u2026 https://t.co/NGA7FA61bm',b'1231987799810768897',b'Mayank Chaudhry',b'MayankChaudhr13',b'Moradabad',b'\\u092f\\u0939 \\u0935\\u093f\\u091a\\u093e\\u0930 \\u0939\\u092e\\u093e\\u0930\\u093e \\u0939\\u0948\\n\\u0938\\u092c\\u0938\\u0947 \\u092a\\u094d\\u092f\\u093e\\u0930\\u093e \\u092d\\u093e\\u0908 \\u091a\\u093e\\u0930\\u093e \\u0939\\u0948',b'3',b'8',b'0',b'45',b'100',b'False',b'False',b'True',b'False',b'2019-11-09 04:55:15'
"b'@sakshijoshii @abhisar_sharma @DelhiPolice And while going sky high, carrying a pistol in a militant hand, in full\\u2026 https://t.co/LG4lCItfoo'",b'1231987796342001666',b'Rajat giri',b'Rajatk2422',b'india',b'',b'4',b'28',b'1',b'110',b'2322',b'False',b'False',b'True',b'False',b'2017-08-10 04:57:36'
