b'#DelhiBurning \\n#Jafrabad \\n#Maujpur \\n#ShaheenBagh \\n#JamiaMilliaIslamia \\n#JNU \\n#ShameOnDelhiPolice\\u2026 https://t.co/aKRvGca3jB',b'1232081540135305217',b'shadab raza',b'pareshan_archi',b'new delhi',b'architect under construction',b'139',b'374',b'0',b'6446',b'1987',b'False',b'False',b'False',b'False',b'2009-12-20 20:18:21'
b'This is #DelhiBurning\\n\\nTHIS IS NOT #Syria or #Yemen https://t.co/V1eHuH9G9D',b'1232063178500198401',b'#RatanLal exActivist\\U0001f6d5\\U0001f6a9',b'PatharBaaz',b'PrayagRaj',b'Engineer turned Activist | Raised 10+ crores in 5 yrs for Dharma | https://t.co/MNQ3PjBT23 | #YNWA | Telegram @PatharBaaz',b'1895',b'104',b'4',b'9133',b'78',b'False',b'False',b'True',b'False',b'2019-12-29 22:35:02'
b'CAA \\u0915\\u0947 \\u0935\\u093f\\u0930\\u094b\\u0927 \\u092e\\u0947\\u0902 \\u0924\\u094b \\u0915\\u0941\\u091b \\u0928\\u0939\\u0940\\u0902 \\u0939\\u0941\\u0906\\n\\n\\u0932\\u0947\\u0915\\u093f\\u0928 \\u0938\\u092e\\u0930\\u094d\\u0925\\u0928 \\u0935\\u093e\\u0932\\u094b\\u0902 \\u0928\\u0947 \\u0924\\u094b \\u0926\\u093f\\u0932\\u094d\\u0932\\u0940 \\u092e\\u0947\\u0902 \\u0939\\u0940 \\u0906\\u0917 \\u0932\\u0917\\u093e \\u0926\\u0940....!!!!\\n\\n#DelhiBurning\\u2026 https://t.co/IoJQXzMDNy',b'1232063159554281472',b'Mohd afzal',b'afzalayyoob',"b'Mumbai, Maharashtra'",b'HR',b'31',b'180',b'0',b'219',b'534',b'False',b'False',b'True',b'False',b'2012-02-20 19:27:41'
"b'\\u0926\\u093f\\u0932\\u094d\\u0932\\u0940 \\u0915\\u0947 \\u0926\\u0902\\u0917\\u0947 \\u0939\\u092e\\u093e\\u0930\\u0940 \\u092e\\u0940\\u0921\\u093f\\u092f\\u093e \\u0915\\u0947 \\u0926\\u0947\\u0928 \\u0939\\u0948\\u0964\\u0964\\n\\u0938\\u0941\\u092c\\u0939 \\u0936\\u093e\\u092e \\u0939\\u093f\\u0928\\u094d\\u0926\\u0942 \\u092e\\u0941\\u0938\\u0932\\u092e\\u093e\\u0928 \\u0915\\u094b \\u0932\\u0921\\u093c\\u093e\\u0928\\u093e \\u091f\\u0940\\u0935\\u0940 \\u0921\\u093f\\u092c\\u0947\\u091f \\u092a\\u0947 , \\u0905\\u092c \\u0935\\u094b \\u092d\\u0940\\u0921\\u093c \\u0924\\u0948\\u092f\\u093e\\u0930 \\u0939\\u0948 \\u091c\\u094b \\u0915\\u2026 https://t.co/dpKSGv781Z'",b'1232063137291132928',b'LILIPUT',b'Bada_liliput',b'',b'',b'192',b'513',b'0',b'3652',b'2428',b'False',b'False',b'True',b'False',b'2018-02-11 09:28:02'
"b'These islamic protests boil down to this. Muslims want to loot, kill &amp; blockade Hs at will. If Hs retaliate the Ms\\u2026 https://t.co/Gj1y0f0gGi'",b'1232063133755174913',b'Vedant Uppal',b'Movie_Guzzler',b'\\u092d\\u093e\\u0930\\u0924',b'Born-Again Entrepreneur. #Hindu.',b'198',b'379',b'17',b'15967',b'9052',b'False',b'False',b'False',b'False',b'2012-06-17 13:54:17'
"b""Violence , intolerance and mercilessness .... \\n crushing the minorities &amp; the Gen Public with State's unjustifiable\\u2026 https://t.co/nvv3gUsMPQ""",b'1232063104504270854',b'@k!f',b'akif786',"b'Manchester, England'","b'Doctorate Researcher in Normative & Descriptive Jurisprudence,A businessman too, Natural Scenery & Nature gives me Serenity.\\nLove reading books\\nRTs not my Views'",b'373',b'220',b'6',b'20041',b'16324',b'False',b'False',b'False',b'False',b'2009-08-23 17:28:56'
b'Indian media is trying to hide every single news against Modi these days. Guys retweet such stuff as much as you ca\\u2026 https://t.co/X3ssfJ5CL7',b'1232063034589356033',b'Syed Atif',b'GreatKingMisbah',"b'Hyderabad, Pakistan'","b""If you don't agreed wd my tweets/Rts , just mute me dont unfollow. Follow Back for all.\\nDm ur tweets for RT.  \\nOld Acc: MisbahIsking""",b'4704',b'3399',b'9',b'34957',b'59469',b'False',b'False',b'True',b'False',b'2012-04-18 21:58:02'
b'@RameshwarArya Police aiding #Goonda violence in @DelhiPolice why are you assisting Gundas and burning our country?\\u2026 https://t.co/dhSdxSZl5x',b'1232063026150375425',b'rmk',b'rimshadmk',b'India',b'',b'44',b'453',b'1',b'1722',b'1069',b'False',b'False',b'False',b'False',b'2008-12-30 12:32:59'
"b'@tamizhan130293 @HRajaBJP \\u0ba4\\u0bc2\\u0ba3\\u0bcd\\u0b9f\\u0bbf\\u0ba9\\u0bbe\\u0bb2\\u0bcd, \\u0b9a\\u0bc1\\u0baf \\u0baa\\u0bc1\\u0ba4\\u0bcd\\u0ba4\\u0bbf \\u0b87\\u0bb2\\u0bcd\\u0bb2\\u0bbe\\u0bae\\u0bb2\\u0bcd \\u0b95\\u0bb2\\u0bb5\\u0bb0\\u0bae\\u0bcd \\u0b8f\\u0bb1\\u0bcd\\u0baa\\u0b9f\\u0bc1\\u0ba4\\u0bcd\\u0ba4\\u0bc1\\u0bae\\u0bcd \\u0bae\\u0bc1\\u0b9f\\u0bcd\\u0b9f\\u0bbe\\u0bb3\\u0bcd\\u0b95\\u0bb3\\u0bc1\\u0bae\\u0bcd \\u0ba8\\u0bbe\\u0b9f\\u0bcd\\u0b9f\\u0bbf\\u0bb1\\u0bcd\\u0b95\\u0bc1 \\u0b95\\u0bc7\\u0b9f\\u0bc1. \\n#DelhiBurning'",b'1232062963248517121',b'\\u0b95\\u0bb2\\u0bcd\\u0b95\\u0bbf',b'AhamBrahmasmi07',b'',b'\\u0b8e\\u0baa\\u0bcd\\u0baa\\u0bca\\u0bb0\\u0bc1\\u0bb3\\u0bcd \\u0baf\\u0bbe\\u0bb0\\u0bcd\\u0baf\\u0bbe\\u0bb0\\u0bcd\\u0bb5\\u0bbe\\u0baf\\u0bcd\\u0b95\\u0bcd \\u0b95\\u0bc7\\u0b9f\\u0bcd\\u0baa\\u0bbf\\u0ba9\\u0bc1\\u0bae\\u0bcd \\u0b85\\u0baa\\u0bcd\\u0baa\\u0bca\\u0bb0\\u0bc1\\u0bb3\\u0bcd \\u0bae\\u0bc6\\u0baf\\u0bcd\\u0baa\\u0bcd\\u0baa\\u0bca\\u0bb0\\u0bc1\\u0bb3\\u0bcd \\u0b95\\u0bbe\\u0ba3\\u0bcd\\u0baa \\u0ba4\\u0bb1\\u0bbf\\u0bb5\\u0bc1',b'4',b'69',b'0',b'122',b'39',b'False',b'False',b'True',b'False',b'2020-01-23 04:43:54'
b'#ShahRukh_Khan\\n #DelhiBurning\\n#DelhiViolence \\n#KhakiAatanki_DelhiPolice\\n#WomenRightsViolations\\u2026 https://t.co/v8wWH3sV7H',b'1232062936518156289',b'Fareesa Tazeen',b'TazeenFareesa',"b'Hyderabad, India'",b'',b'68',b'133',b'0',b'3501',b'1868',b'False',b'False',b'True',b'False',b'2020-01-03 15:05:39'
b'#DelhiBurning https://t.co/9Cy45TjUKD',b'1232062931610865669',b'Amish Nawaz',b'AmishNawaz4',"b'Asansol, India'",b'I am a Chemistry teacher as well as Science...',b'21',b'141',b'0',b'209',b'261',b'False',b'False',b'True',b'False',b'2017-09-21 13:35:16'
b'This is not #Kashmir. This is #India on the day of @realDonaldTrump visit. #DelhiBurning https://t.co/fHmVCFNcfu',b'1232062912908406785',b'#Pakistan\\U0001f1f5\\U0001f1f0',b'AdnanSohail',"b'Lahore, Pakistan'","b'Software Architect, Java Evangelist. Secretary Finance, District Lahore (North), PTI. Proud father of twin fairies. Passionate for \\U0001f1f5\\U0001f1f0 & to serve Humanity.'",b'1301',b'1263',b'11',b'13814',b'5054',b'False',b'False',b'False',b'False',b'2009-04-29 05:38:50'
b'Where the fuck is PSA when you need it? #KapilMishra is a perfect candidate to be booked under this law and sent to\\u2026 https://t.co/kTo6LOXMjO',b'1232062880498929664',b'Vishal Kiran Zade',b'vishaalzade',"b'Albuquerque, NM'",b'Live arrogant. Or die pathetic. Never let the crazy in you die. Refuse to give up. Don\\u2019t doubt ur Vibe.',b'255',b'562',b'17',b'24102',b'17658',b'False',b'False',b'False',b'False',b'2012-12-26 05:09:20'
b'This is how India welcome Donald Trump as he lands Delhi where peaceful protestors were made a horrible examples in\\u2026 https://t.co/1EfdZKubZB',b'1232062869526786051',b'Abdus Saboor Dar',b'AbdusSaboorDar',"b'Sarai Alamgir, Pakistan'",b'',b'26',b'56',b'0',b'233',b'379',b'False',b'False',b'False',b'False',b'2012-10-22 10:54:53'
b'#DelhiBurning\\n\\n #DelhiBurning\\n#DelhiViolence \\n#KhakiAatanki_DelhiPolice\\n#WomenRightsViolations\\u2026 https://t.co/Qrluvb36JS',b'1232062834776952832',b'Fareesa Tazeen',b'TazeenFareesa',"b'Hyderabad, India'",b'',b'68',b'133',b'0',b'3501',b'1868',b'False',b'False',b'True',b'False',b'2020-01-03 15:05:39'
b'oooh God !!!!!!!\\n#DelhiBurning \\n#DelhiViolence https://t.co/28JMnqO5JG',b'1232062818305937413',b'Capt Sheikh Sparrow',b'sheikh_sparrow',"b'Paris, France'","b'\\u200f\\u200f\\u200f\\u200f\\u06a9\\u067e\\u062a\\u0627\\u0646\\nundergraduate jobless ,cashless ,bachi less'",b'1108',b'841',b'1',b'1499',b'872',b'False',b'False',b'False',b'False',b'2017-05-13 04:22:54'
"b""@DreamDetective1 At least 4 killed during 'anti-Muslim' citizenship law protests in India's capital New Delhi\\u2026 https://t.co/jmW2g4nAPX""",b'1232062807610417153',b'Md Afzal Ansari',b'Thedream_man',"b'Ramgarh,Ranchi,Jharkhand,India'","b'Atheist, Empath, Human\\ni believe in human race'",b'160',b'284',b'1',b'352',b'40',b'False',b'False',b'False',b'False',b'2012-09-17 06:01:33'
b'\\u0935\\u0939\\u0940\\u0902 \\u0939\\u094b \\u0930\\u0939\\u093e \\u0939\\u0948 \\u091c\\u094b @AmitShah \\u091a\\u093e\\u0939\\u0924\\u0947 \\u0925\\u0947 \\u092c\\u093f\\u0932\\u094d\\u0915\\u0941\\u0932 \\u0905\\u092a\\u0928\\u0947 \\u0926\\u093f\\u0932\\u094d\\u0932\\u0940 \\u0915\\u094b \\u092d\\u0940 \\u0917\\u0941\\u091c\\u0930\\u093e\\u0924 \\u092c\\u0928\\u093e \\u0926\\u093f\\u092f\\u093e \\n#DelhiBurning \\n#DelhiViolence',b'1232062794884796416',b'Aditi Singh Chauhan',b'AditisChauhan5',b'',"b'\\u092a\\u093e\\u0930\\u094d\\u091f\\u0928\\u0930, \\u0924\\u0941\\u092e\\u094d\\u0939\\u093e\\u0930\\u0940 \\u092a\\u0949\\u0932\\u093f\\u091f\\u093f\\u0915\\u094d\\u0938 \\u0915\\u094d\\u092f\\u093e \\u0939\\u0948'",b'91',b'119',b'0',b'221',b'1256',b'False',b'False',b'True',b'False',b'2017-12-02 03:59:37'
"b""Once again you just attempt to prick us, we still bleed tricolor..And I'm pretty sure the sword of nonviolence will\\u2026 https://t.co/JGGa6PAOgI""",b'1232062787934924800',b'Mariyam',b'Mariyam29649451',"b'Wardha, India'",b'- Epigrammatist\\u270d',b'7',b'14',b'0',b'27',b'66',b'False',b'False',b'True',b'False',b'2019-11-28 17:59:09'
b'@umashankarsingh Sir Delhi jal rahi hain. Kahe ka Trump Aur kahe ka program.. yaha Pogrom ho raha hain kayde se #DelhiViolence #DelhiBurning',b'1232062771824615425',b'Priyamwada Thakur',b'Pria_2013',b'',b'Nehruvian. @INCIndia @RahulGandhi \\U0001f1ee\\U0001f1f3 #LivetheLifeYouLove',b'291',b'154',b'1',b'7112',b'14958',b'False',b'False',b'True',b'False',b'2014-02-28 19:39:36'
"b'Fuck these jihadies who burnt Delhi in name of protest.\\nNo more protest , let fix there meeting with 72 hoors. #DelhiBurning'",b'1232062726039457793',b'Dr. R. Pandey \\u201c100% FB\\u201d',b'rp_wale',b'India',b'\\u0930\\u093e\\u0937\\u094d\\u091f\\u094d\\u0930\\u092d\\u0915\\u094d\\u0924 # \\u092e\\u0948\\u0902 \\u0939\\u093f\\u0928\\u094d\\u0926\\u0941\\u0924\\u094d\\u0935 \\u0935\\u093e\\u0926\\u0940 \\u0939\\u0942\\u0901 \\u0914\\u0930 \\u0917\\u0930\\u094d\\u0935 \\u0938\\u0947 \\u0915\\u0939\\u0924\\u093e \\u0939\\u0942\\u0901 \\u0915\\u093f \\u092e\\u0948\\u0902 \\u0939\\u093f\\u0928\\u094d\\u0926\\u0941 \\u0939\\u0942\\u0901 \\U0001f64f\\U0001f3fb\\u0939\\u092e \\u0908\\u091f \\u0915\\u093e \\u091c\\u0935\\u093e\\u092c \\u092a\\u0924\\u094d\\u0925\\u0930 \\u0938\\u0947 \\u0928\\u0939\\u0940\\u0902 \\u0926\\u0947\\u0924\\u0947 \\u092c\\u0932\\u094d\\u0915\\u093f \\u0935\\u0939\\u0940 \\u0908\\u0902\\u091f \\u0935\\u093e\\u092a\\u0938 \\u092e\\u093e\\u0930\\u0924\\u0947 \\u0939\\u0948 \\U0001f601\\U0001f64f\\U0001f3fb',b'3441',b'3252',b'0',b'4215',b'3009',b'False',b'False',b'True',b'False',b'2013-09-28 08:20:31'
b'This tweet is proof that RSS/BJP is avenging their humiliating defeat in Delhi by rioting against the voters.\\u2026 https://t.co/rcNWu28ija',b'1232062694259249152',b'faiyaz ahmed',b'faiyazasm',b'INDIA ',b'INDIA- Saare jahan se achcha tha Hindustan hamara 11-12-19 tak\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\n\\nRetweets/Likes \\u2260 Endorsements.',b'714',b'616',b'36',b'59801',b'23939',b'False',b'False',b'False',b'False',b'2015-11-07 16:04:59'
b'People sympathizing with illegal immigrants happens only in India #DelhiBurning',b'1232062693005131777',b'Akriti...!!',b'Wanderlustress_',b'India',"b""My life is based on true story .I don't steal tweets,I recycle them...!!""",b'5721',b'399',b'53',b'27803',b'5234',b'False',b'False',b'False',b'False',b'2010-05-01 15:23:10'
b'#DelhiPolice\\n#ShameOnDelhiPolice \\n #DelhiBurning\\n#DelhiViolence \\n#KhakiAatanki_DelhiPolice\\n#WomenRightsViolations\\u2026 https://t.co/aFLHzpM2wv',b'1232062649422286854',b'Fareesa Tazeen',b'TazeenFareesa',"b'Hyderabad, India'",b'',b'68',b'133',b'0',b'3501',b'1868',b'False',b'False',b'True',b'False',b'2020-01-03 15:05:39'
"b'\\u0932\\u0917\\u0947\\u0917\\u0940 \\u0906\\u0917 \\u0924\\u094b \\u0906\\u090f\\u0902\\u0917\\u0947 \\u0918\\u0930 \\u0915\\u0908 \\u091c\\u0926 \\u092e\\u0947\\u0902,\\n\\u092f\\u0939\\u093e\\u0902 \\u092a\\u0947 \\u0938\\u093f\\u0930\\u094d\\u092b \\u0939\\u092e\\u093e\\u0930\\u093e \\u092e\\u0915\\u093e\\u0928 \\u0925\\u094b\\u0921\\u093c\\u0940 \\u0939\\u0948\\u0964\\U0001f644\\n\\n\\u0905\\u092c \\u0926\\u0902\\u0917\\u093e\\u0908 \\u0924\\u094b \\u0927\\u0930\\u094d\\u092e \\u0928\\u0939\\u0940\\u0902 \\u0926\\u0947\\u0916\\u0924\\u0947 \\u0915\\u0940 \\u0935\\u094b \\u0915\\u093f\\u0938\\u0915\\u093e \\u092e\\u0915\\u093e\\u0928\\u2026 https://t.co/fnixJS7ulZ'",b'1232062649099223040',b'Sarcastic Rajiv',b'RajivTweets_',"b'Raipur, India'",b'\\u092e\\u0928\\u092e\\u094c\\u091c\\u0940 \\u0964 \\u0935\\u094d\\u092f\\u0902\\u0917\\u094d\\u092f\\u092c\\u093e\\u091c\\u093c \\u0964 \\u0905\\u0902\\u0927\\u092d\\u0915\\u094d\\u0924\\u094b\\u0902 \\u0915\\u094b \\u0926\\u0947\\u0916\\u0924\\u0947 \\u0939\\u0940 \\u092c\\u094d\\u0932\\u0949\\u0915 \\u0915\\u093f\\u092f\\u093e \\u091c\\u093e\\u0924\\u093e \\u0939\\u0948 \\u0964',b'3622',b'299',b'4',b'15072',b'11134',b'False',b'False',b'True',b'False',b'2011-10-31 08:39:14'
"b'@Pun_Starr @KapilMishra_IND This all started with the hate speech of that hate monger Idiot&gt;Kapil Mishra, wake up D\\u2026 https://t.co/5YlNxo5e0T'",b'1232062648575025153',b'M. Khaleel .S',b'smkhaleeluhb',b'Kuala Lumpur-Malaysia',"b""Indian Red Cross Society Member, Free speech fan, don't pass judgment on me before u know me and to know me unquestionably you should see my web journals!""",b'130',b'211',b'0',b'11576',b'7484',b'False',b'False',b'False',b'False',b'2013-10-02 18:58:18'
"b'BAGGA releases official slogan of RSS, BAJRANG DAL, VHP, ABHINAV BHARAT &amp; ENTIRE SAFFRON SYNDICATE for NRC, CAA, NP\\u2026 https://t.co/lioXz23fdc'",b'1232062644984696833',b'Anuj Bangad',b'BangadAnuj',b'Pune',b'Patriotism is the last refuge of a scoundrel \\U0001f1ee\\U0001f1f3',b'49',b'86',b'0',b'2416',b'861',b'False',b'False',b'True',b'False',b'2013-11-20 21:37:53'
b'@NewIndianXpress Zalimo Ab kya Modi apna kaleja paka k khilaye Dolan Trumm ko? Sukar karo kitta sammaan de rahay wa\\u2026 https://t.co/6RDSewe393',b'1232062567444598784',b'Humayra',b'_HumayraK',b'',"b""That little spark you feel as you start to heal - that's what life is about!""",b'1066',b'477',b'1',b'37167',b'49610',b'False',b'False',b'False',b'False',b'2016-12-08 04:07:50'
"b'Hum aah bi kartey hai toh hojatey hai badnaam,\\nWoh qatal bhi kartey hain toh charcha nahi hota.\\U0001f625\\U0001f613\\U0001f62d\\nIs this india or\\u2026 https://t.co/bajUmJEFtx'",b'1232062547089645581',b'Barixx_abdul',b'BarixxA',b'',b'',b'2',b'47',b'0',b'14',b'52',b'False',b'False',b'True',b'False',b'2020-01-05 20:35:34'
b'#DelhiBurning and #DelhiViolence just as trump visit? color me surprised',b'1232062539560882176',b'Eren is Fag',b'KnYisBoringAF',b'',"b""You're a pathetic sheep, dumbo""",b'0',b'22',b'0',b'567',b'681',b'False',b'False',b'True',b'False',b'2019-12-22 07:35:28'
"b'\\u0926\\u0902\\u0917\\u094b \\u092e\\u0947 \\u0928\\u093e \\u0915\\u0947\\u091c\\u0930\\u0940\\u0935\\u093e\\u0932 \\u092e\\u0930\\u0947\\u0917\\u093e \\u0928\\u093e \\u0915\\u092a\\u093f\\u0932 \\u092e\\u093f\\u0936\\u094d\\u0930\\u093e ,\\n\\u0928\\u093e \\u0935\\u093e\\u0930\\u093f\\u0938 \\u092a\\u0920\\u093e\\u0928 \\u092e\\u0930\\u0947\\u0917\\u093e \\u0928\\u093e \\u0917\\u093f\\u0930\\u093f\\u0930\\u093e\\u091c..!\\n\\u0914\\u0930 \\u0928\\u093e \\u0939\\u0940 \\u0907\\u0928\\u0915\\u0947 \\u092c\\u091a\\u094d\\u091a\\u0947..\\u0964\\u0964\\n\\n\\u092e\\u0930\\u0947\\u0902\\u0917\\u0947 \\u092c\\u0947\\u0915\\u0938\\u0942\\u0930\\u2026 https://t.co/T6m67U2sVA'",b'1232062537925111809',b'Jeetu Dungarjal',b'JeetuDungarjal',"b'Sawai Madhopur, India'","b'\\u0905\\u0928\\u094d\\u0928\\u0926\\u093e\\u0924\\u093e \\u0915\\u093e \\u092a\\u0941\\u0924\\u094d\\u0930,\\u092e\\u093e\\u0924\\u0943\\u092d\\u0942\\u092e\\u093f \\u0915\\u093e \\u092c\\u0947\\u091f\\u093e,\\u0938\\u092e\\u093e\\u091c \\u0915\\u093e \\u092e\\u0926\\u0926\\u0917\\u093e\\u0930,\\u0938\\u094d\\u0935\\u091a\\u094d\\u091b \\u091b\\u0935\\u093f,\\u0938\\u0939\\u0928\\u0936\\u0940\\u0932 \\u0913\\u0930 \\u0916\\u0941\\u0932\\u0940 \\u0938\\u094b\\u091a \\u0915\\u093e \\u090f\\u0915 \\u092f\\u0941\\u0935\\u093e....'",b'5860',b'5809',b'0',b'3202',b'17252',b'False',b'False',b'True',b'False',b'2016-10-17 12:32:57'
"b'instead of asking bjp and HM to solve the issue, darbaris attacking kejriwal\\U0001f926\\u200d\\u2642\\ufe0f\\n#delhiviolence #DelhiBurning'",b'1232062509139365888',b'mani',b'____maniac____',"b'Christchurch City, New Zealand'","b'ATHEIST | interest: cricket, geopolitics, rap music, space and science.'",b'8',b'207',b'0',b'287',b'475',b'False',b'False',b'True',b'False',b'2020-02-07 06:41:23'
b'#DelhiViolence\\n#DelhiPolice \\n #DelhiBurning\\n#DelhiViolence \\n#KhakiAatanki_DelhiPolice\\n#WomenRightsViolations\\u2026 https://t.co/tkzIsGRveC',b'1232062506744664064',b'Fareesa Tazeen',b'TazeenFareesa',"b'Hyderabad, India'",b'',b'68',b'133',b'0',b'3501',b'1868',b'False',b'False',b'True',b'False',b'2020-01-03 15:05:39'
b'@Habeebinamdar Originators of World Wide Terrorism has spoken something.\\n#LoL\\n#DelhiBurning',b'1232062492483952640',b'\\u0926\\u0947\\u0936\\u092d\\u0915\\u094d\\u0924',b'SaveSanatan',b'\\u0905\\u0916\\u0902\\u0921 \\u092d\\u093e\\u0930\\u0924\\u0935\\u0930\\u094d\\u0937',b'\\u092d\\u093e\\u0930\\u0924 \\u0924\\u092d\\u0940 \\u0924\\u0915 \\u092d\\u093e\\u0930\\u0924 \\u0939\\u0948 \\u091c\\u092c \\u0924\\u0915 \\u0939\\u093f\\u0928\\u094d\\u0926\\u0942 \\u092c\\u0939\\u0941\\u0938\\u0902\\u0916\\u094d\\u092f\\u0915 \\u0939\\u0948!',b'3',b'13',b'0',b'318',b'15',b'False',b'False',b'True',b'False',b'2020-02-08 04:55:01'
"b'Me : Maa m duty pe jaa rha hu , late ho gya hu , khana sham ko hi aake kha paunga\\n\\nThey : \\U0001f447\\U0001f3fb \\n#DelhiPolice #Delhi\\u2026 https://t.co/fCKpD4jTMx'",b'1232062491334762497',b'Dr.MEHTA',b'clinical__Dr',"b'Bengaluru, India'","b'INDIA First \\u2764\\ufe0f\\U0001f1ee\\U0001f1f3 Doctor , Altruism, Karma blvr #MSD\\U0001f60d when I do better, then all do better \\U0001f60a'",b'37',b'189',b'0',b'49',b'24198',b'False',b'False',b'True',b'False',b'2016-10-27 06:22:39'
"b'#SOSDelhi  \\n\\n 3.24 AM IST \\n\\nHindutva mob is barging into the muslim-dominated localities, power has been cut delibe\\u2026 https://t.co/s1t1Lh7Hh0'",b'1232062488973172736',"b""will the real 'good hindoo' pls stand up?""",b'qpr009',b'India',b'',b'80',b'43',b'23',b'6037',b'7419',b'False',b'False',b'False',b'False',b'2016-04-18 12:25:25'
b'#MustWatch #Shahrukh #DelhiBurning #CAAProtest #riots #pseudopeaceful https://t.co/ATkqiIDQek',b'1232062488574709761',b'Manvendra Thakur',b'Manvend98252934',b'',b'\\U0001f642',b'0',b'0',b'0',b'8',b'130',b'False',b'False',b'True',b'False',b'2020-02-24 10:00:13'
"b""#DelhiBurning #DelhiViolence #BJPBurningDelhi Aljazera find a new type of breed called arnab gosami but now I'm see\\u2026 https://t.co/eEklPKXyEF""",b'1232062469021011968',b'Irtaza raza',b'Irtazaraza1',"b'\\u0905\\u091c\\u092e\\u0947\\u0930, \\u092d\\u093e\\u0930\\u0924'",b'want to be writer but loves reading',b'55',b'45',b'1',b'50',b'7278',b'False',b'False',b'True',b'False',b'2012-12-19 08:44:52'
"b'\\u090f\\u0915 \\u091a\\u093f\\u0902\\u0917\\u093e\\u0930\\u0940  \\u0928\\u091c\\u093c\\u0930  \\u0906\\u0908 \\u0925\\u0940  \\u092c\\u0938\\u094d\\u0924\\u0940 \\u092e\\u0947\\u0902  \\u0909\\u0938\\u0947,\\n\\u0935\\u094b \\u0905\\u0932\\u0917 \\u0939\\u091f \\u0917\\u092f\\u093e \\u0906\\u0901\\u0927\\u0940 \\u0915\\u094b \\u0907\\u0936\\u093e\\u0930\\u093e \\u0915\\u0930 \\u0915\\u0947.\\n~\\u0930\\u093e\\u0939\\u0924 \\u0907\\u0902\\u0926\\u094c\\u0930\\u0940\\n#DelhiViolence #DelhiBurning'",b'1232062461349466112',b'Naushad Shaikh',b'27Naushad',b'India',"b'Fun making, a foodie, car & sports lover,  #Muslim, \\nDigital Marketer- #SocialMediaMarketing'",b'88',b'166',b'1',b'1155',b'9073',b'False',b'False',b'False',b'False',b'2012-02-25 13:17:08'
b'#BoycottCAA #CAA #NRC #BoycottNRC #BoycottNPR #NPR #India #DismissYogiGovt #ArrestKapilMishra #DelhiViolence\\u2026 https://t.co/v66pitayhu',b'1232062460946829312',b'Kamil',b'mkamil86',b'',b'',b'7',b'38',b'0',b'759',b'594',b'False',b'True',b'True',b'False',b'2015-05-07 09:44:04'
"b""@BDUTT He is your son Ma'am, you birthed him. My country is now paying the price. Admit it Ma'am, people like you a\\u2026 https://t.co/u1VDJWNY0d""",b'1232062417372213248',b'\\U0001f468\\U0001f3fb\\u200d\\U0001f4bb iParag',b'paragjyoti1996',b'India',"b'Politically, Economically & Biologically Straight. \\n\\nExistentialist. Entrepreneur. Seeker.\\n\\n----------------------------------------------'",b'84',b'361',b'0',b'2862',b'9010',b'False',b'False',b'False',b'False',b'2014-07-04 04:16:14'
b'State of my country.\\n\\nWhere the one who should keep the law in order are taking it to their hands. \\n\\nShow some Huma\\u2026 https://t.co/BbaMhgQ77U',b'1232062409721835520',b'\\u0cae\\u0c82\\u0c9c\\u0cc1',b'ManjuKB182',b' Bengaluru',b'\\u0cb5\\u0cb0\\u0cc1\\u0cb7\\u0c97\\u0cb3 \\u0cb9\\u0cbf\\u0c82\\u0ca6\\u0cc6 \\u0cac\\u0cb0\\u0cc6\\u0ca6\\u0cbf\\u0c9f\\u0ccd\\u0c9f \\u0c95\\u0cb5\\u0ca8 \\n\\u0cae\\u0ca4\\u0ccd\\u0ca4\\u0cc7 \\u0c93\\u0ca6\\u0cbf\\u0ca6\\u0cbe\\u0c97 \\u0cae\\u0cc8 \\u0cb0\\u0ccb\\u0cae\\u0cbe\\u0c82\\u0c9a\\u0ca8 !!',b'91',b'116',b'0',b'5405',b'14467',b'False',b'False',b'True',b'False',b'2017-08-12 03:14:13'
b'Hey where are u ? #DelhiBurning https://t.co/Mm90ynaDkH',b'1232062404608937985',b'UPDATED V2.0',b'mihan81',b'',b'',b'13',b'152',b'0',b'125',b'461',b'False',b'False',b'True',b'False',b'2010-05-26 08:29:29'
b'@ArvindKejriwal  @msisodia \\n#DelhiBurning \\n#DelhiViolence https://t.co/rv8OCn9UTl',b'1232062394966401024',b'SK SK',b'SK_SK_2020',"b'Des Moines, IA'","b'""Reason has always existed, but not always in a reasonable form"".'",b'60',b'347',b'0',b'159',b'137',b'False',b'False',b'False',b'False',b'2010-02-23 17:11:37'
