b'\\u092e\\u0947\\u0939\\u092e\\u093e\\u0928 \\u0915\\u0947 \\u0906\\u0928\\u0947 \\u092a\\u0930  \\u091c\\u094b \\u092c\\u091a\\u094d\\u091a\\u0947 \\n       \\u0909\\u0927\\u092e \\u092e\\u091a\\u093e\\u0924\\u0947 \\u0939\\u0948\\u0902\\n\\n\\u092e\\u0947\\u0939\\u092e\\u093e\\u0928 \\u0915\\u0947 \\u091c\\u093e\\u0928\\u0947 \\n\\n  \\u0915\\u0947 \\u092c\\u093e\\u0926 \\u0905\\u091a\\u094d\\u091b\\u0940 \\u0924\\u0930\\u0939 \\u0938\\u0947\\n         \\u0915\\u0942\\u091f\\u0947 \\u091c\\u093e\\u0924\\u0947 \\u0939\\u0948\\u0902 !!\\u2026 https://t.co/Gj9NSzCoi2',b'1232158086040891393',b'\\xc5ashu Jha',b'iamashujha403',"b'Mumbai, India'",b'\\u0906\\u0917 \\u0932\\u0917\\u093e\\u0928\\u0947 \\u0935\\u093e\\u0932\\u094b\\u0902 \\u0915\\u094b \\u0915\\u0939\\u093e\\u0902 \\u0916\\u092c\\u0930 \\u0939\\u0948 \\u0915\\u093f \\u0930\\u0941\\u0916 \\u0905\\u0917\\u0930  \\u0939\\u0935\\u093e\\u0913\\u0902 \\u0928\\u0947 \\u092c\\u0926\\u0932\\u093e \\u0924\\u094b \\u0930\\u093e\\u0916 \\u0935\\u0939 \\u092d\\u0940 \\u0939\\u094b\\u0902\\u0917\\u0947\\u0964 \\U0001f915. \\n \\n\\n      \\u0928\\u093e \\u092c\\u0940\\u091c\\u0947\\u092a\\u0940 \\u0928\\u093e \\u0915\\u093e\\u0902\\u0917\\u094d\\u0930\\u0947\\u0938 \\u0914\\u0930 \\u0928\\u093e \\u0906\\u092a \\u0915\\u0947\\u0935\\u0932 \\u0926\\u0947\\u0936',b'388',b'587',b'0',b'185',b'470',b'False',b'False',b'True',b'False',b'2020-01-10 02:45:18'
b'@ArvindKejriwal \\U0001f621\\U0001f621\\U0001f621\\U0001f621 U r such a pathetic CM \\nOr kro vote is aadmi ko\\U0001f621\\U0001f621\\U0001f621\\U0001f621\\U0001f621\\U0001f621\\nAb tumhre apne mar re hai tb b samjh ni\\u2026 https://t.co/MJaXpo5kO2',b'1232157971238440960',b'\\u0906\\u0936\\u093f\\u092e\\u093e \\u0917\\u0941\\u092a\\u094d\\u0924\\u093e\\U0001f1ee\\U0001f1f3',b'AashimaGupta14',"b'New Delhi, India'",b'\\u092d\\u093e\\u0930\\u0924\\u0940\\u092f\\U0001f1ee\\U0001f1f3\\u2764\\ufe0f',b'88',b'284',b'1',b'225',b'866',b'False',b'False',b'True',b'False',b'2016-03-09 11:50:39'
b'\\u0926\\u093f\\u0932\\u094d\\u0932\\u0940 \\u092e\\u0947\\u0902 \\u0916\\u0941\\u0932\\u0947\\u0906\\u092e \\u0917\\u094b\\u0932\\u093f\\u092f\\u093e\\u0901 \\u091a\\u0932 \\u0930\\u0939\\u0940 \\u0939\\u0948\\u0902\\u0964 \\u092a\\u0941\\u0932\\u093f\\u0938  \\u0915\\u0940 \\u092e\\u094c\\u091c\\u0942\\u0926\\u0917\\u0940 \\u092e\\u0947\\u0902 \\u092a\\u0941\\u0932\\u093f\\u0938 \\u092a\\u0930 \\u0938\\u0940\\u0927\\u0947 \\u0917\\u094b\\u0932\\u0940 \\u091a\\u0932\\u093e\\u0924\\u093e \\u092f\\u0941\\u0935\\u0915 \\u0964\\n#CAA_NRC_NPR\\u2026 https://t.co/BN1CI8IDxu',b'1232157942981505024',b'*Bhati & Bhati Law Firm',b'advocatemohitbh',b'greater noida',"b'\\u0905\\u091a\\u094d\\u091b\\u0940 \\u0915\\u093f\\u0924\\u093e\\u092c\\u0947\\u0902 ,\\n\\u0914\\u0930 \\u0905\\u091a\\u094d\\u091b\\u0947 \\u0932\\u094b\\u0917....\\u0924\\u0941\\u0930\\u0928\\u094d\\u0924 \\u0938\\u092e\\u091d \\u0928\\u0939\\u0940\\u0902 \\u0906\\u0924\\u0947 ,\\n\\u0909\\u0928\\u094d\\u0939\\u0947\\u0902 \\u092a\\u0922\\u0928\\u093e \\u092a\\u0921\\u0924\\u093e \\u0939\\u0948\\u0964'",b'284',b'968',b'0',b'4361',b'5788',b'False',b'False',b'False',b'False',b'2010-06-23 17:27:24'
b'@sambitswaraj #IsupportCAA #DelhiPolice #DelhiBurning #DelhiViolence https://t.co/QTAH7cha8F',b'1232157937344372736',b'Sandeep Kumar Dhalsamant',b'iambeingskd',b'India',"b'I love my India\\U0001f1ee\\U0001f1f3\\nStudent,\\nSocial Service\\U0001f1ee\\U0001f1f3\\n#bluebleed\\n#loveindia\\U0001f1ee\\U0001f1f3\\n#respectindianarmy\\u2694\\ufe0f'",b'11',b'421',b'0',b'130',b'1045',b'False',b'False',b'True',b'False',b'2014-11-21 12:49:13'
"b""\\u0915\\u093f\\u0938\\u0928\\u0947 \\u0915\\u0939\\u093e #\\u0926\\u093f\\u0932\\u094d\\u0932\\u0940 \\u092e\\u0947\\u0902 #\\u092c\\u093f\\u091c\\u0932\\u0940_\\u092a\\u093e\\u0928\\u0940_\\u092e\\u0941\\u092b\\u094d\\u0924 \\u0939\\u0948\\u0902..\\n\\u0915\\u0940\\u092e\\u0924 '#\\u0930\\u0924\\u0928_\\u0932\\u093e\\u0932 ' \\u091c\\u0948\\u0938\\u0947 \\u0915\\u093e\\u0902\\u0938\\u094d\\u091f\\u0947\\u092c\\u0932 \\u091a\\u0941\\u0915\\u093e \\u0930\\u0939\\u0947 \\u0939\\u0948\\u0902....\\u2026 https://t.co/2yeK29L8cU""",b'1232157925742759936',b'\\u0932\\u093f\\u0902\\u0915\\u0928 \\u0938\\u094b\\u0916\\u0921\\u093f\\u092f\\u093e \\u0ab2\\u0abf\\u0a82\\u0a95\\u0aa8 \\u0ab8\\u0acb\\u0a96\\u0aa1\\u0abf\\u0aaf\\u0abe \\U0001f647',b'lincolnsokhadia',b'\\u0915\\u0930\\u094d\\u0923\\u093e\\u0935\\u0924\\u0940',b'\\U0001f1ee\\U0001f1f3 #\\u0930\\u093e\\u0937\\u094d\\u091f\\u094d\\u0930\\u092a\\u094d\\u0930\\u0925\\u092e\\u0964 \\U0001f1ee\\U0001f1f3 \\n\\n\\u092a\\u0930\\u093f\\u091a\\u092f :- \\u092e\\u093e\\u0928\\u0935\\U0001f538\\u092d\\u093e\\u0930\\u0924\\u0940\\u092f\\U0001f538\\u0939\\u093f\\u0902\\u0926\\u0942\\U0001f538\\u0906\\u092e\\u094d\\u092c\\u0947\\u0921\\u0915\\u0930\\u0928\\u093f\\u0937\\u094d\\u0920\\U0001f538 \\u0917\\u0941\\u091c\\u094d\\u091c\\u0941\\U0001f538\\u0930\\u093e\\u0937\\u094d\\u091f\\u094d\\u0930\\u0935\\u093e\\u0926\\u0940 \\u0939\\u093f\\u0928\\u094d\\u0926\\u0942-\\u092c\\u0941\\u0928\\u0915\\u0930\\U0001f538\\u0932\\u093f\\u0902\\u0915\\u0928 \\u0938\\u094b\\u0916\\u0921\\u0940\\u092f\\u093e\\U0001f6a9 \\n\\nMy Tweets in Likes \\u2763\\ufe0f',b'429',b'436',b'1',b'4337',b'3285',b'False',b'False',b'True',b'False',b'2010-08-09 10:50:58'
"b'\\u0915\\u092a\\u093f\\u0932 \\u092e\\u093f\\u0936\\u094d\\u0930\\u093e \\u0928\\u0947 \\u0930\\u093e\\u0938\\u094d\\u0924\\u093e \\u091b\\u094b\\u0921\\u093c\\u0928\\u0947 \\u0915\\u094b \\u0915\\u0939\\u093e \\u0924\\u094b \\u0926\\u0902\\u0917\\u093e \\u092d\\u0921\\u093c\\u0915\\u093e\\u0928\\u093e \\u0939\\u094b \\u0917\\u092f\\u093e\\n\\n\\u0935\\u093e\\u0930\\u093f\\u0938 \\u092a\\u0920\\u093e\\u0928 ""100\\u0915\\u0930\\u094b\\u0921\\u093c VS 15 \\u0915\\u0930\\u094b\\u0921\\u093c"" \\u0935\\u093e\\u0932\\u0940 \\u0927\\u092e\\u0915\\u0940 \\u0926\\u0947\\u0915\\u0930 \\u092d\\u093e\\u0908\\u091a\\u093e\\u2026 https://t.co/k6I6aniV2N'",b'1232157916343525378',b'GK Marwal',b'GkMarwal',"b'Rajasthan, India'","b'Official Twitter account of Mr. GK Marwal\\n\\n\\n\\u0930\\u093e\\u0937\\u094d\\u091f\\u094d\\u0930 \\u0938\\u0930\\u094d\\u0935\\u094b\\u092a\\u0930\\u093f\\n\\u092c\\u093f\\u0917 \\u092b\\u0948\\u0928 \\u0911\\u092b \\u092e\\u094b\\u0926\\u0940, \\u0936\\u093e\\u0939, \\u092f\\u094b\\u0917\\u0940\\u0964'",b'163',b'170',b'0',b'2198',b'8650',b'False',b'False',b'True',b'False',b'2019-02-09 11:15:50'
"b""Kindly don't share that gruesome image, of Head Constable Ratan Lal, bereft of life. Remember him like the proud an\\u2026 https://t.co/U2fiFE6WwB""",b'1232157915668041728',b'Souwmiya Dhinesh',b'sowmyasarathy',"b'Chennai, India'",b'Diehard fan of Shri Narendra Modi.                                 \\nWriter | Entrepreneur | Indian | Feminist',b'658',b'256',b'1',b'2420',b'1078',b'False',b'False',b'False',b'False',b'2010-12-14 15:25:33'
b'I fail to understand.....How come  #Terrorists can hv more Human Rights than a #Police man ?\\n\\nHow Gov can send our\\u2026 https://t.co/TVpi21bOwf',b'1232157911838646272',b'\\u092d\\u0917\\u0935\\u093e \\u0939\\u0940 \\u092a\\u0939\\u091a\\u093e\\u0928 \\u0939\\u0948\\U0001f6a9\\U0001f6a9\\U0001f6a9NRC CAA suppoeter',b'bhagwa_true',b'',b'\\u0926\\u0947\\u0936 \\u092e\\u0947\\u0930\\u093e \\u0938\\u0928\\u093e\\u0924\\u0928\\u0964 \\u091c\\u092f \\u0936\\u094d\\u0930\\u0940\\u0930\\u093e\\u092e\\u0964 \\u0930\\u093e\\u0937\\u094d\\u091f\\u094d\\u0930\\u0935\\u093e\\u0926\\u0940 \\u0939\\u093f\\u0902\\u0926\\u0942\\u0964',b'604',b'698',b'1',b'2034',b'1090',b'False',b'False',b'True',b'False',b'2020-01-02 18:24:21'
"b""@ani_digital @ANI Ahh ...\\nIt won't work. #AmitShahMustResign \\n#AmitShah has failed #DelhiPolice \\nTermites are havin\\u2026 https://t.co/F2GAOMRDTH""",b'1232157911339749378',b'NotSoIntellectual',b'NotSoIntel',"b'Houston, TX'","b'DaLit: Student of Culture & Human Migration. Engineer by Compulsion, Non-Intellectual by Nature. 6 Continents, 50 Countries traveled; Critic, Asking Questions!'",b'44',b'26',b'1',b'3388',b'2856',b'False',b'False',b'True',b'False',b'2019-06-08 02:48:37'
"b'\\u0906\\u091c \\u0938\\u0941\\u092c\\u0939 \\u0926\\u093f\\u0932\\u094d\\u0932\\u0940 \\u092a\\u0941\\u0932\\u093f\\u0938 \\u0928\\u0947 \\u0906\\u091c\\u093e\\u0926\\u0940 \\u092c\\u093e\\u0902\\u091f\\u0940 \\u0939\\u0948, \\u092d\\u091c\\u0928\\u092a\\u0941\\u0930\\u093e \\u0907\\u0932\\u093e\\u0915\\u0947 \\u092e\\u0947\\u0902,\\n\\n#DelhiPolice \\n#DelhiBurning https://t.co/pbPhPtIZhl'",b'1232157903857094656',b'\\u0938\\u0942\\u0930\\u094d\\u092f\\u093e \\u092d\\u093e\\u0908 \\U0001f1ee\\U0001f1f3',b'shiningsurya96',"b'\\u0926\\u0947\\u0935\\u0930\\u093f\\u092f\\u093e, \\u0909\\u0924\\u094d\\u0924\\u0930 \\u092a\\u094d\\u0930\\u0926\\u0947\\u0936 '","b'\\U0001f525\\u0930\\u093e\\u091c\\u092a\\u0942\\u0924 \\u0939\\u0942\\u0901, \\u0930\\u093e\\u091c\\u092a\\u0942\\u0924\\u093e\\u0928\\u0940 \\u0936\\u093e\\u0928 \\u0930\\u0916\\u0924\\u093e \\u0939\\u0942\\u0901\\u0964 \\u2026. \\u092c\\u093e\\u0939\\u0930 \\u0936\\u093e\\u0902\\u0924 \\u0939\\u0942\\u0901 \\u0914\\u0930 \\u0905\\u0902\\u0926\\u0930 \\u0938\\u0947 \\u0924\\u0942\\u095e\\u093e\\u0928 \\u0930\\u0916\\u0924\\u093e \\u0939\\u0942\\u0901\\u0964\\U0001f525'",b'4168',b'1228',b'1',b'16719',b'1859',b'False',b'False',b'True',b'False',b'2015-04-17 06:06:21'
"b'\\u0926\\u0947\\u0916\\u094b \\u0907\\u0938\\u0915\\u094b \\u0915\\u093f\\u092f\\u093e \\u0905\\u092c \\u0915\\u0941\\u091b \\u092d\\u0930\\u094b\\u0938\\u093e \\u092c\\u091a\\u093e \\u0939\\u0948 \\u092a\\u0941\\u0932\\u093f\\u0938 \\u092a\\u0930 ,   \\u092e\\u0947\\u0930\\u093e \\u0924\\u094b \\u0928\\u0939\\u0940\\u0902 \\u092e\\u0947\\u0902 \\u0924\\u094b \\u0938\\u093e\\u092b \\u0938\\u093e\\u092b \\u0915\\u0939\\u0942\\u0902\\u0917\\u093e \\n\\u0905\\u0938\\u0932\\u0940 \\u0917\\u0926\\u094d\\u0926\\u093e\\u0930 \\u092f\\u0939\\u0940 \\u0939\\u0948 \\u091c\\u093f\\u0928\\u094d\\u0939\\u094b\\u0902\\u0928\\u0947 \\u0938\\u0902\\u2026 https://t.co/phvJFwALXS'",b'1232157884617830400',b'Abdul Qadir \\U0001f1ee\\U0001f1f3',b'aqadir97',b'India',b'Humanitarian. Sarcastic.  \\n\\nJihad means fight against Evil but not to kill INNOCENT People.',b'565',b'1019',b'1',b'20042',b'44764',b'False',b'False',b'True',b'False',b'2017-01-15 05:00:55'
b'\\u0907\\u0938 \\u0915\\u0947\\u091c\\u0930\\u0940\\u0935\\u093e\\u0932 \\u0938\\u0947 \\u0915\\u094b\\u0907 \\u0909\\u092e\\u094d\\u092e\\u0940\\u0926 \\u092e\\u0924 \\u0930\\u0916\\u0928\\u093e !\\n\\n\\u0915\\u094d\\u092f\\u094b\\u0902\\u0915\\u093f \\u092e\\u0941\\u0916\\u094d\\u092f\\u092e\\u0902\\u0924\\u094d\\u0930\\u0940 \\u092c\\u0928\\u093e \\u0939\\u0948 \\u0909\\u0928\\u094d\\u0939\\u094b\\u0902\\u0928\\u0947 (15\\u0915\\u0930\\u094b\\u0921\\u093c) \\u0935\\u093e\\u0932\\u094b \\u0928\\u0947 ! \\u0924\\u094b \\u0905\\u0938\\u0932 \\u092e\\u0947 \\u0926\\u093f\\u0932\\u094d\\u0932\\u0940 \\u0915\\u0947 \\u092e\\u093e\\u2026 https://t.co/oIBMsqooJQ',b'1232157882482905088',b'Suryakant\\U0001f1ee\\U0001f1f3',b'Suryashine101',b'India',b'https://t.co/f34Dyrs8QI Student | \\U0001f4dd love\\U0001f60d Music | Book | Visiting | Political Analysis | Photography | Social Activist |',b'328',b'311',b'0',b'3800',b'14857',b'False',b'False',b'True',b'False',b'2017-01-19 07:50:07'
b'#DelhiPolice #DelhiBurning #DelhiViolence #TrumpInIndia https://t.co/pFoc4zap5c',b'1232157863335907328',b'Satya Path',b'thesatyapath',b'India',b'600+ Sub On YouTube. 24+ Videos Based On Vedik Ideology. #SatyaPath Official Account. Managed by #Rishi_Raj_Arya',b'123',b'171',b'0',b'116',b'449',b'False',b'False',b'True',b'False',b'2018-09-27 13:28:58'
"b'\\u0905\\u092d\\u093f\\u0928\\u0902\\u0926\\u0928 \\u0938\\u0940 \\u092e\\u0942\\u091b\\u0947\\u0902, \\u092b\\u0915\\u094d\\u0930 \\u0915\\u0930 \\u0930\\u0939\\u093e \\u0935\\u0924\\u0928, \\u0924\\u093f\\u0930\\u0902\\u0917\\u0947 \\u092e\\u0947\\u0902 \\u0932\\u093f\\u092a\\u091f\\u093e \\u0906\\u091c \\u0915\\u094d\\u092f\\u094b\\u0902 \\u0938\\u094b \\u0930\\u0939\\u093e \\u0930\\u0924\\u0928!!\\n\\u092b\\u0924\\u0947\\u0939\\u092a\\u0941\\u0930 \\u0936\\u0947\\u0916\\u093e\\u0935\\u093e\\u091f\\u0940 \\u0915\\u0947 \\u0932\\u093e\\u0932 \\u0936\\u0939\\u0940\\u0926 \\u0930\\u0924\\u0928 \\u0932\\u093e\\u0932 \\u091c\\u0940\\u2026 https://t.co/cuPIMRD45r'",b'1232157843542990850',b'\\u092a\\u0941\\u0932\\u093f\\u0938 \\u091c\\u0928\\u0938\\u0947\\u0935\\u0915 \\u0939\\u0948',b'upcoppawan',"b'Uttar Pradesh, India'","b'Uttar Pradesh Police, Lucknow, Uttar Pradesh #Personal_Account'",b'670',b'250',b'1',b'355',b'5006',b'False',b'False',b'True',b'False',b'2017-11-28 07:54:24'
b'@anniezaidi Bouncers leke hi chale ja @ArvindKejriwal.. #delhipolice kab se iski taak pe hai \\U0001f61b',b'1232157814476308481',b'Itna.hungama.kyoun.hai.bhai',b'ItnaBhai',b'',b'',b'1',b'11',b'0',b'69',b'16',b'False',b'False',b'True',b'False',b'2019-12-17 04:31:00'
